"chunk_id","chunk_type","primary_text","category","price","flower_type","collection_id","url","max_tokens"
"product_0289","product","Bride's bouquet - Elegant bridal bouquet with calla, scabiosa, delphinium, peony, and freesia.","Bride's bouquet","1900","Calla / scabiosa / delphinium / peon / fresia","Bride's bouquet","https://xoflowers.md/brides-bouquet-calla-scabiosa-delphinium/","200"
"product_0290","product","Bride's bouquet - Beautiful bridal bouquet featuring gerbera, anthurium, antirinium, peony, and panicum.","Bride's bouquet","2000","Gerbera / athurium / anthirinium / peon /panicum","Bride's bouquet","https://xoflowers.md/brides-bouquet-gerbera-athurium/","200"
"product_0291","product","Bride's bouquet - Chic bridal bouquet composed of matiola, eustoma, and dianthus.","Bride's bouquet","2100","Matiola / eustoma / dianthus","Bride's bouquet","https://xoflowers.md/brides-bouquet-matiola-eustoma/","200"
"product_0292","product","Bouquet ""LOVE"" - Romantic 'LOVE' bouquet with peony, freesia, and anthurium.","Bride's bouquet","1900","Peon / fresia / anthurium","Bride's bouquet","https://xoflowers.md/bouquet-love/","200"
"product_0293","product","Bouquet ""Stylish Bride"" - Sophisticated 'Stylish Bride' bouquet with calla lily, ornithogalum, and dianthus.","Bride's bouquet","1400","Calla lily / ornithogalum / dianthus","Bride's bouquet","https://xoflowers.md/bouquet-stylish-bride/","200"
"product_0294","product","Bouquet ""Tender Love"" - Delicate 'Tender Love' bouquet featuring scabiosa and stifa.","Bride's bouquet","1600","Scabioza / stifa","Bride's bouquet","https://xoflowers.md/bouquet-tender-love/","200"
"product_0295","product","Wheat bride's bouquet - Unique bridal bouquet made entirely of wheat.","Bride's bouquet","3000","Wheat","Bride's bouquet","https://xoflowers.md/wheat-brides-bouquet/","200"
"product_0296","product","Bride's Bouquet of dried flowers - Bohemian bridal bouquet crafted from dried flowers and peony.","Bride's bouquet","3200","dried flowers / peony","Bride's bouquet","https://xoflowers.md/brides-bouquet-dried-flowers/","200"
"product_0297","product","XL peony bride bouquet - Extravagant XL bridal bouquet composed solely of peonies.","Bride's bouquet","5500","Peony","Bride's bouquet","https://xoflowers.md/xl-peony-bride-bouquet/","200"
"product_0298","product","Hydrangea bridal bouquet - Classic bridal bouquet featuring lush hydrangea.","Bride's bouquet","2800","Hydrangea","Bride's bouquet","https://xoflowers.md/hydrangea-bridal-bouquet/","200"
"product_0299","product","A bride's bouquet of snow-white peonies - Pristine bridal bouquet made of snow-white peonies.","Bride's bouquet","3500","Peony","Bride's bouquet","https://xoflowers.md/brides-bouquet-snow-white-peonies/","200"
"product_0300","product","Bride's bouquet - Exquisite bridal bouquet with oxypetalum and lily of the valley.","Bride's bouquet","4600","Oxypetalum / lily of the valley","Bride's bouquet","https://xoflowers.md/brides-bouquet-oxypetalum-lily-of-the-valley/","200"
"product_0301","product","Bride's bouquet ""O atingere blГўndă"" - Soft touch bridal bouquet with roses, calla, and hydrangea.","Bride's bouquet","2900","Roses / cala / hydrangea","Bride's bouquet","https://xoflowers.md/brides-bouquet-o-atingere-blinda/","200"
"product_0302","product","Bride's bouquet ""Lady Fresia"" - Elegant 'Lady Fresia' bridal bouquet featuring freesia.","Bride's bouquet","3800","Fresia","Bride's bouquet","https://xoflowers.md/brides-bouquet-lady-fresia/","200"
"product_0303","product","Bride's bouquet ""Gatsby"" - Vintage-inspired 'Gatsby' bridal bouquet with stifa, peony, eustoma, ruskus, eucalyptus, and rose.","Bride's bouquet","2800","Stifa / peony / eustoma / ruskus / eucalyptus / rose","Bride's bouquet","https://xoflowers.md/brides-bouquet-gatsby/","200"
"product_0304","product","Bride's bouquet ""Blue Lagoon"" - Serene 'Blue Lagoon' bridal bouquet with rose, delphinium, ozotamnus, eustoma, and germini.","Bride's bouquet","3700","rose / delphinium / ozotamnus / eustoma / germini","Bride's bouquet","https://xoflowers.md/brides-bouquet-blue-lagoon/","200"
"product_0305","product","Bride's bouquet ""Summer wind"" - Light and airy 'Summer wind' bridal bouquet with rose, delphinium, eucalyptus, eustoma, and waxflower.","Bride's bouquet","2600","rose / delphinium / eucalyptus / eustoma /waxflower","Bride's bouquet","https://xoflowers.md/brides-bouquet-summer-wind/","200"
"product_0306","product","Bride's bouquet ""Northern Lights"" - Striking 'Northern Lights' bridal bouquet with peony, delphinium, scabiosa, mattiola, eucalyptus, and rose.","Bride's bouquet","3600","Peony / delphinium / scabiosa / mattiola / eucalyptus / rose","Bride's bouquet","https://xoflowers.md/brides-bouquet-northern-lights/","200"
"product_0307","product","Bouquet ""Summer Garden"" - Vibrant 'Summer Garden' bouquet with scabiosa, peony, eustoma, tanacetum, eucalyptus, antirinium, chrysanthemum, and trachelium.","Bride's bouquet","3500","Scabiosa / peony / eustoma / tanacetum / eucalyptus / antirinium / chrysanthemum / trachelium","Bride's bouquet","https://xoflowers.md/bouquet-summer-garden/","200"
"product_0308","product","Gentle bridal bouquet - Soft bridal bouquet with spray roses, gypsophila, and chrysanthemum.","Bride's bouquet","2400","Roses spray / Gypsophila / Chrysanthemum","Bride's bouquet","https://xoflowers.md/gentle-bridal-bouquet/","200"
"product_0309","product","Basket with roses ""Poma Rosa"" - Luxurious basket filled with beautiful roses.","Premium","8700","rose","Premium","https://xoflowers.md/basket-with-roses-poma-rosa/","200"
"product_0310","product","Bouquet ""Luxurious"" - An opulent bouquet featuring hydrangea, rose, and tanacetum.","Premium","8800","hydrangea / rose / tanacetum","Premium","https://xoflowers.md/bouquet-luxurious/","200"
"product_0311","product","Box with flowers ""Pearl Love"" - A charming box arrangement with anthurium, mattiola, peony, spray rose, hydrangea, and lily.","Premium","3500","anthurium / mattiola / peony / rose spray / hydrangea / lilia","Premium","https://xoflowers.md/box-with-flowers-pearl-love/","200"
"product_0312","product","Bouquet ""51 peonies"" - A grand bouquet composed of 51 exquisite peonies.","Premium","5600","peony","Premium","https://xoflowers.md/bouquet-51-peonies/","200"
"product_0313","product","Bouquet made of hydrangea Verena Pink - A stunning bouquet exclusively made of Verena Pink hydrangeas.","Premium","4000","hydrangea","Premium","https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/","200"
"product_0314","product","Bouquet ""Luxurious Love"" - A luxurious and loving bouquet with hydrangea, peony, spray rose, and gerbera.","Premium","2800","hydrangea / peony / rose spray / gerbera","Premium","https://xoflowers.md/bouquet-luxurious-love/","200"
"product_0315","product","Bouquet ""Sweetness of Feeling"" - A sweet and heartfelt bouquet featuring hydrangea and peony.","Premium","4400","hydrangea / peony","Premium","https://xoflowers.md/bouquet-sweetness-of-feeling/","200"
"product_0316","product","Bouquet ""Blue sky"" - A serene 'Blue Sky' bouquet with hydrangea and peony.","Premium","4600","Hydrangea / peony","Premium","https://xoflowers.md/bouquet-blue-sky/","200"
"product_0317","product","Basket with flowers ""Antoanetta"" - An elegant basket arrangement with hydrangea, gerbera, rose, bush rose, and allium floccon.","Premium","4900","hydrangea / gerbera / rose / rose bush rose / allium floccon","Premium","https://xoflowers.md/basket-with-flowers-antoanetta/","200"
"product_0318","product","Bouquet ""Perfect style"" - A bouquet designed for perfect style, featuring hydrangea, rose, spray rose, gerbera, and dianthus.","Premium","6200","hydrangea / rose / rose spray / gerbera / dianthus","Premium","https://xoflowers.md/bouquet-perfect-style/","200"
"product_0319","product","Bouquet ""Blazing Tenderness"" - A bouquet that combines blazing color with tenderness, including gerbera, rose, viburnum, daffodil, hydrangea, and amaranth.","Premium","3200","gerbera / rose / viburnum / daffodil / hydrangea / amaranth","Premium","https://xoflowers.md/bouquet-blazing-tenderness/","200"
"product_0320","product","Buchet ""Scarlet Inspiration"" - A vibrant 'Scarlet Inspiration' bouquet with long-stemmed roses (70cm), available in various quantities.","Premium","2100","rose 70cm","Premium","https://xoflowers.md/buchet-scarlet-inspiration/","200"
"product_0321","product","Bouquet ""Royal Symphony"" - A regal 'Royal Symphony' bouquet with spray rose, hydrangea, dianthus, and tulip.","Premium","4800","rose spray / hydrangea / dianthus / tulip","Premium","https://xoflowers.md/bouquet-royal-symphony/","200"
"product_0322","product","Basket with flowers ""The magnificence of roses"" - A magnificent basket arrangement showcasing roses and eucalyptus.","Premium","4600","rose / eucalyptus","Premium","https://xoflowers.md/basket-with-flowers-the-magnificence-of-roses/","200"
"product_0323","product","Basket with flowers ""Soft shades of love"" - A romantic basket with soft shades of love, including roses, dianthus, wax flower, delphinium, and chrysanthemum.","Premium","3950","Roses / dianthus / wax flower / delphinium / chrizantema","Premium","https://xoflowers.md/basket-with-flowers-soft-shades-of-love/","200"
"product_0324","product","Box with flowers ""Warmth and tenderness"" - A charming box arrangement conveying warmth and tenderness, with rose, wax flower, lisianthus, chrysanthemum, and dianthus, available in multiple sizes.","Premium","1800","Rose / wax / lisianthus / chrizantema / dianthus","Premium","https://xoflowers.md/box-with-flowers-warmth-and-tenderness/","200"
"product_0325","product","Box with flowers ""Queen"" - A regal box arrangement fit for a queen, featuring hydrangea and spray roses.","Premium","11500","Hydrangea / roses spray","Premium","https://xoflowers.md/box-with-flowers-queen/","200"
"product_0326","product","Box with hydrangea - A simple yet elegant box filled with hydrangeas.","Premium","6900","Hydrangea","Premium","https://xoflowers.md/box-with-hydrangea/","200"
"product_0327","product","Bouquet ""Summer cloud"" - A light and ethereal 'Summer Cloud' bouquet with hydrangea, lisianthus, spray rose, and rose.","Premium","3500","Hydrangea / lisianthus / rose spray / rose","Premium","https://xoflowers.md/bouquet-summer-cloud/","200"
"product_0328","product","Basket with flowers ""Her kiss"" - A sweet 'Her Kiss' basket arrangement with rose and eucalyptus.","Premium","2400","Rose / eucalypt","Premium","https://xoflowers.md/basket-with-flowers-her-kiss/","200"
"product_0329","product","Bouquet ""Valencia"" - A vibrant 'Valencia' bouquet with gerbera, rose, spray rose, lisianthus, and hydrangea.","Premium","3300","Gerbera / rose / rose spray / lisianthus / hydrangea","Premium","https://xoflowers.md/bouquet-valencia/","200"
"product_0330","product","Box with flowers ""For love"" - A loving box arrangement with hydrangea, rose, eustoma, and gerbera.","Premium","3800","Hydrangea / rose / eustoma / gerbera","Premium","https://xoflowers.md/box-with-flowers-for-love/","200"
"product_0331","product","Bouquet ""Waltz"" - A graceful 'Waltz' bouquet with rose, lisianthus, lunaria, and dahlia.","Premium","2300","Rose / lisianthus / lunaria / dahlia","Premium","https://xoflowers.md/bouquet-waltz/","200"
"product_0332","product","Flower box ""Miracles"" - A miraculous flower box with hydrangea, eustoma, mint, and chrysanthemum.","Premium","3300","Hydrangea / eustoma / mint / chryzantema","Premium","https://xoflowers.md/flower-box-miracles/","200"
"product_0333","product","Bouquet ""Love language"" - A bouquet that speaks the language of love, featuring hydrangea and lisianthus.","Premium","3200","Hydrangea / lisianthus","Premium","https://xoflowers.md/bouquet-love-language/","200"
"product_0334","product","Bouquet ""Mojito"" - A refreshing 'Mojito' bouquet with hydrangea and carnation.","Premium","4250","Hydrangea / carnation","Premium","https://xoflowers.md/bouquet-mojito/","200"
"product_0335","product","Bouquet ""Cosmopolitan"" - A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.","Premium","3750","Hydrangea / rose","Premium","https://xoflowers.md/bouquet-cosmopolitan/","200"
"product_0336","product","Basket with flowers ""Loving heart"" - A heartfelt basket arrangement with peony and hydrangea.","Premium","5100","Peony / hydrangea","Premium","https://xoflowers.md/basket-with-flowers-loving-heart/","200"
"product_0337","product","Bouquet of peonies - A stunning bouquet composed solely of peonies.","Premium","6200","Peon","Premium","https://xoflowers.md/bouquet-of-peonies/","200"
"product_0338","product","Basket with peonies - A beautiful basket filled with peonies.","Premium","6100","Peony","Premium","https://xoflowers.md/basket-with-peonies/","200"
"product_0339","product","Flower Basket ""Time to Dream"" - A dream-like flower basket with hydrangea, peony, and spray rose, available in various sizes.","Premium","1800","Hydrangea / peon / rose spray","Premium","https://xoflowers.md/flower-basket-time-to-dream/","200"
"product_0340","product","Bouquet ""Caprice"" - A capricious bouquet with delphinium, peony, hydrangea, scabiosa, and mattiola.","Premium","3200","Delphinium / peony / hydrangea / scabiosa / mattiola","Premium","https://xoflowers.md/bouquet-caprice/","200"
