"chunk_id","chunk_type","primary_text","category","price","price_category","flower_type","seasonality","occasion","collection_id","url","max_tokens","content_length"
"product_0312","product","Bouquet ""51 peonies"" - A grand bouquet composed of 51 exquisite peonies.","Premium","5600","Premium","peony","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-51-peonies/","200","70"
"product_0313","product","Bouquet made of hydrangea Verena Pink - A stunning bouquet exclusively made of Verena Pink hydrangeas.","Premium","4000","Premium","hydrangea","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-made-of-hydrangea-verena-pink/","200","100"
"product_0314","product","Bouquet ""Luxurious Love"" - A luxurious and loving bouquet with hydrangea, peony, spray rose, and gerbera.","Premium","2800","Premium","hydrangea / peony / rose spray / gerbera","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-luxurious-love/","200","103"
"product_0315","product","Bouquet ""Sweetness of Feeling"" - A sweet and heartfelt bouquet featuring hydrangea and peony.","Premium","4400","Premium","hydrangea / peony","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-sweetness-of-feeling/","200","91"
"product_0316","product","Bouquet ""Blue sky"" - A serene 'Blue Sky' bouquet with hydrangea and peony.","Premium","4600","Premium","Hydrangea / peony","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-blue-sky/","200","72"
"product_0317","product","Basket with flowers ""Antoanetta"" - An elegant basket arrangement with hydrangea, gerbera, rose, bush rose, and allium floccon.","Premium","4900","Premium","hydrangea / gerbera / rose / rose bush rose / allium floccon","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-flowers-antoanetta/","200","124"
"product_0318","product","Bouquet ""Perfect style"" - A bouquet designed for perfect style, featuring hydrangea, rose, spray rose, gerbera, and dianthus.","Premium","6200","Premium","hydrangea / rose / rose spray / gerbera / dianthus","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-perfect-style/","200","123"
"product_0319","product","Bouquet ""Blazing Tenderness"" - A bouquet that combines blazing color with tenderness, including gerbera, rose, viburnum, daffodil, hydrangea, and amaranth.","Premium","3200","Premium","gerbera / rose / viburnum / daffodil / hydrangea / amaranth","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-blazing-tenderness/","200","153"
"product_0320","product","Buchet ""Scarlet Inspiration"" - A vibrant 'Scarlet Inspiration' bouquet with long-stemmed roses (70cm), available in various quantities.","Premium","2100","Premium","rose 70cm","All-Season","Luxury","Premium","https://xoflowers.md/buchet-scarlet-inspiration/","200","133"
"product_0321","product","Bouquet ""Royal Symphony"" - A regal 'Royal Symphony' bouquet with spray rose, hydrangea, dianthus, and tulip.","Premium","4800","Premium","rose spray / hydrangea / dianthus / tulip","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-royal-symphony/","200","106"
"product_0322","product","Basket with flowers ""The magnificence of roses"" - A magnificent basket arrangement showcasing roses and eucalyptus.","Premium","4600","Premium","rose / eucalyptus","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-flowers-the-magnificence-of-roses/","200","113"
"product_0323","product","Basket with flowers ""Soft shades of love"" - A romantic basket with soft shades of love, including roses, dianthus, wax flower, delphinium, and chrysanthemum.","Premium","3950","Premium","Roses / dianthus / wax flower / delphinium / chrizantema","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-flowers-soft-shades-of-love/","200","155"
"product_0324","product","Box with flowers ""Warmth and tenderness"" - A charming box arrangement conveying warmth and tenderness, with rose, wax flower, lisianthus, chrysanthemum, and dianthus, available in multiple sizes.","Premium","1800","Mid-Range","Rose / wax / lisianthus / chrizantema / dianthus","All-Season","Luxury","Premium","https://xoflowers.md/box-with-flowers-warmth-and-tenderness/","200","193"
"product_0325","product","Box with flowers ""Queen"" - A regal box arrangement fit for a queen, featuring hydrangea and spray roses.","Premium","11500","Premium","Hydrangea / roses spray","All-Season","Luxury","Premium","https://xoflowers.md/box-with-flowers-queen/","200","102"
"product_0326","product","Box with hydrangea - A simple yet elegant box filled with hydrangeas.","Premium","6900","Premium","Hydrangea","All-Season","Luxury","Premium","https://xoflowers.md/box-with-hydrangea/","200","67"
"product_0327","product","Bouquet ""Summer cloud"" - A light and ethereal 'Summer Cloud' bouquet with hydrangea, lisianthus, spray rose, and rose.","Premium","3500","Premium","Hydrangea / lisianthus / rose spray / rose","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-summer-cloud/","200","116"
"product_0328","product","Basket with flowers ""Her kiss"" - A sweet 'Her Kiss' basket arrangement with rose and eucalyptus.","Premium","2400","Premium","Rose / eucalypt","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-flowers-her-kiss/","200","94"
"product_0329","product","Bouquet ""Valencia"" - A vibrant 'Valencia' bouquet with gerbera, rose, spray rose, lisianthus, and hydrangea.","Premium","3300","Premium","Gerbera / rose / rose spray / lisianthus / hydrangea","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-valencia/","200","106"
"product_0330","product","Box with flowers ""For love"" - A loving box arrangement with hydrangea, rose, eustoma, and gerbera.","Premium","3800","Premium","Hydrangea / rose / eustoma / gerbera","All-Season","Luxury","Premium","https://xoflowers.md/box-with-flowers-for-love/","200","96"
"product_0331","product","Bouquet ""Waltz"" - A graceful 'Waltz' bouquet with rose, lisianthus, lunaria, and dahlia.","Premium","2300","Premium","Rose / lisianthus / lunaria / dahlia","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-waltz/","200","86"
"product_0332","product","Flower box ""Miracles"" - A miraculous flower box with hydrangea, eustoma, mint, and chrysanthemum.","Premium","3300","Premium","Hydrangea / eustoma / mint / chryzantema","All-Season","Luxury","Premium","https://xoflowers.md/flower-box-miracles/","200","95"
"product_0333","product","Bouquet ""Love language"" - A bouquet that speaks the language of love, featuring hydrangea and lisianthus.","Premium","3200","Premium","Hydrangea / lisianthus","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-love-language/","200","103"
"product_0334","product","Bouquet ""Mojito"" - A refreshing 'Mojito' bouquet with hydrangea and carnation.","Premium","4250","Premium","Hydrangea / carnation","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-mojito/","200","76"
"product_0335","product","Bouquet ""Cosmopolitan"" - A sophisticated 'Cosmopolitan' bouquet with hydrangea and rose.","Premium","3750","Premium","Hydrangea / rose","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-cosmopolitan/","200","86"
"product_0336","product","Basket with flowers ""Loving heart"" - A heartfelt basket arrangement with peony and hydrangea.","Premium","5100","Premium","Peony / hydrangea","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-flowers-loving-heart/","200","91"
"product_0337","product","Bouquet of peonies - A stunning bouquet composed solely of peonies.","Premium","6200","Premium","Peon","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-of-peonies/","200","65"
"product_0338","product","Basket with peonies - A beautiful basket filled with peonies.","Premium","6100","Premium","Peony","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-peonies/","200","59"
"product_0339","product","Flower Basket ""Time to Dream"" - A dream-like flower basket with hydrangea, peony, and spray rose, available in various sizes.","Premium","1800","Mid-Range","Hydrangea / peon / rose spray","All-Season","Luxury","Premium","https://xoflowers.md/flower-basket-time-to-dream/","200","123"
"product_0340","product","Bouquet ""Caprice"" - A capricious bouquet with delphinium, peony, hydrangea, scabiosa, and mattiola.","Premium","3200","Premium","Delphinium / peony / hydrangea / scabiosa / mattiola","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-caprice/","200","97"
"product_0341","product","Box with hydrangea ""She's the only one!"" - A special box dedicated to 'the only one', filled with hydrangea.","Premium","8300","Premium","Hydrangea","All-Season","Luxury","Premium","https://xoflowers.md/box-with-hydrangea-shes-the-only-one/","200","106"
"product_0342","product","Bouquet made of white roses - A classic bouquet composed entirely of white roses.","Premium","4400","Premium","Rose","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-made-of-white-roses/","200","79"
"product_0343","product","Bouquet ""La Fleur"" - A beautiful 'La Fleur' bouquet with chrysanthemum, rose, and hydrangea.","Premium","2700","Premium","Chyzantema / rose / hydrangea","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-la-fleur/","200","90"
"product_0344","product","Bouquet XL - An extra-large bouquet featuring hydrangea and spray roses.","Premium","4600","Premium","Hydrangea / roses spray","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-xl/","200","70"
"product_0345","product","Bouquet ""Mandarinos"" - A vibrant 'Mandarinos' bouquet filled with roses.","Premium","2800","Premium","Roses","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-mandarinos/","200","70"
"product_0346","product","Bouquet ""Roses spray"" - A charming bouquet composed of spray roses, available in various quantities.","Premium","1095","Mid-Range","Roses spray","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-roses-spray/","200","98"
"product_0347","product","Bouquet ""Sofia's kiss"" - A romantic 'Sofia's Kiss' bouquet with hydrangea, rose, gerbera, matiola, eucalyptus, and ranunculus, available in multiple sizes.","Premium","1800","Mid-Range","Hydrangea / rose / gerbera / matiola / eucalyptus / ranunculus","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-sofias-kiss/","200","153"
"product_0348","product","Basket with flowers ""Sun kiss"" - A sun-kissed basket arrangement with viburnum, rose, gerbera, eustoma, and matiola.","Premium","2700","Premium","Viburnum / rose / gerbera / eustoma / matiola","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-flowers-sun-kiss/","200","114"
"product_0349","product","Basket with roses ""Love Valley"" - A romantic 'Love Valley' basket filled with roses, available in various quantities.","Premium","2650","Premium","Roses","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-roses-love-valley/","200","115"
"product_0350","product","A basket of roses ""Scarlet Sunset"" - A vibrant 'Scarlet Sunset' basket filled with roses, available in various quantities.","Premium","2400","Premium","Roses","All-Season","Luxury","Premium","https://xoflowers.md/a-basket-of-roses-scarlet-sunset/","200","120"
"product_0351","product","Basket with roses - A classic basket of roses, available in different sizes.","Premium","1900","Mid-Range","Rose","All-Season","Luxury","Premium","https://xoflowers.md/basket-with-roses/","200","74"
"product_0352","product","Bouquet ""Sweet Autumn"" - A sweet autumn-inspired bouquet with hydrangea and chrysanthemum, available in different quantities.","Premium","1300","Mid-Range","Hydrangea / chryzantema","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-sweet-autumn/","200","123"
"product_0353","product","Box with flowers ""White Love"" - A pristine 'White Love' box arrangement with hydrangea, rose, eustoma, and orchid, available in two sizes.","Premium","1500","Mid-Range","Hydrangea / rose / eustoma / orchid","All-Season","Luxury","Premium","https://xoflowers.md/box-with-flowers-white-love/","200","136"
"product_0354","product","Eustoma bouquet - A delicate bouquet composed entirely of eustoma, available in various quantities.","Premium","1050","Mid-Range","Eustoma","All-Season","Luxury","Premium","https://xoflowers.md/eustoma-bouquet/","200","97"
"product_0355","product","Box with flowers ""A pearl of the soul"" - A precious 'Pearl of the Soul' box arrangement with hydrangea, rose, tanacetum, eustoma, and peonies.","Premium","5500","Premium","Hydrangea / rose / tanacetum / eustoma / peonies","All-Season","Luxury","Premium","https://xoflowers.md/box-with-flowers-a-pearl-of-the-soul/","200","140"
"product_0356","product","Bouquet ""The lilac moon"" - A dreamy 'Lilac Moon' bouquet with hydrangea and rose.","Premium","2900","Premium","Hydrangea / rose","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-the-lilac-moon/","200","79"
"product_0357","product","Bouquet ""Blooming Worlds"" - A beautiful bouquet representing blooming worlds.","Premium","2300","Premium","Mixed seasonal flowers","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-blooming-worlds/","200","75"
"product_0358","product","Bouquet ""Dolve Vita"" - A sweet life bouquet with peonies, spray roses, and tanacetum.","Premium","2900","Premium","Peonies / roses spray / tanacetum","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-dolce-vita/","200","83"
"product_0359","product","Bouquet ""The beautiful garden"" - A magnificent garden-inspired bouquet with hydrangea, rose, freesia, viburnum, and eucalyptus.","Premium","3000","Premium","Hydrangea / rose / freesia / viburnum / eucalyptus","All-Season","Luxury","Premium","https://xoflowers.md/bouquet-the-beautiful-garden/","200","125"
